00:00;OK
00:01;OK
00:02;OK
00:03;OK
00:04;OK
00:05;OK
00:06;DANGER
00:07;DANGER
00:08;DANGER
00:09;OK
00:10;OK
00:11;OK
00:12;OK
00:13;OK
00:14;WARNING
00:15;DANGER
00:16;DANGER
00:17;DANGER
00:18;DANGER
00:19;DANGER
00:20;OK
00:21;OK
00:22;WARNING
00:23;DANGER
00:24;DANGER
00:25;DANGER
00:26;DANGER
00:27;DANGER
00:28;OK
00:29;OK
00:30;DANGER
00:31;DANGER
00:32;DANGER
00:33;DANGER
00:34;DANGER
00:35;DANGER
00:36;DANGER
00:37;OK
00:38;OK
00:39;OK
00:40;OK
00:41;WARNING
00:42;DANGER
00:43;DANGER
00:44;DANGER
00:45;DANGER
00:46;OK
00:47;OK
00:48;WARNING
00:49;DANGER
00:50;OK
00:51;OK
00:52;OK
00:53;OK
00:54;OK
00:55;OK
00:56;OK
00:57;OK
00:58;OK
00:59;OK
01:00;OK
01:01;OK
01:02;OK
01:03;DANGER
01:04;DANGER
01:05;DANGER
01:06;DANGER
01:07;DANGER
01:08;DANGER
01:09;DANGER
01:10;DANGER
01:11;WARNING
01:12;DANGER
01:13;DANGER
01:14;DANGER
01:15;DANGER
01:16;DANGER
01:17;DANGER
01:18;OK
01:19;DANGER
01:20;DANGER
01:21;DANGER
01:22;OK
01:23;OK
01:24;DANGER
01:25;DANGER
01:26;DANGER
01:27;DANGER
01:28;OK
01:29;OK
01:30;WARNING
01:31;DANGER
01:32;DANGER
01:33;DANGER
01:34;DANGER
01:35;DANGER
01:36;DANGER
01:37;DANGER
01:38;OK
01:39;OK
01:40;OK
01:41;OK
01:42;OK
01:43;OK
01:44;OK
01:45;WARNING
01:46;DANGER
01:47;DANGER
01:48;OK
01:49;OK
01:50;OK
01:51;DANGER
01:52;DANGER
01:53;DANGER
01:54;DANGER
01:55;DANGER
01:56;OK
01:57;OK
01:58;OK
01:59;OK
02:00;DANGER
02:01;DANGER
02:02;DANGER
